Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,CLV_range,CLV_scaled
KZ22690,California,13027.41984,No,Extended,College,2/12/2011,Employed,F,76456,Rural,Single,83,27,34,1,2,Personal Auto,Personal L3,Offer4,Web,42.693918,Four-Door Car,Medsize,0,1.4588086315233386
OA59724,Washington,3479.260311,No,Extended,College,2/15/2011,Employed,F,66711,Urban,Married,86,25,92,0,1,Corporate Auto,Corporate L2,Offer1,Call Center,366.381387,Two-Door Car,Small,0,-0.46315642912577243
WH81461,Nevada,7542.713967000001,No,Basic,College,1/29/2011,Unemployed,M,0,Suburban,Single,111,7,25,0,3,Personal Auto,Personal L2,Offer3,Branch,1186.9724449999999,SUV,Medsize,0,0.3547829788489949
BL44722,Nevada,41787.90343,Yes,Premium,High School or Below,1/31/2011,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal Auto,Personal L2,Offer1,Call Center,571.2,Four-Door Car,Medsize,1,7.248054655268959
NL44360,Oregon,2611.14858,No,Basic,Bachelor,1/23/2011,Retired,F,13424,Suburban,Divorced,71,30,78,0,1,Personal Auto,Personal L3,Offer3,Call Center,340.8,Four-Door Car,Medsize,0,-0.6379000968089582
NQ51389,Oregon,13552.777759999999,No,Basic,High School or Below,2/5/2011,Unemployed,M,0,Suburban,Single,62,19,3,2,2,Corporate Auto,Corporate L1,Offer4,Agent,446.4,Two-Door Car,Medsize,0,1.5645588091893625
MB32944,Nevada,2635.505781,No,Basic,Master,1/6/2011,Employed,M,77350,Suburban,Divorced,66,11,4,0,1,Personal Auto,Personal L1,Offer4,Branch,316.8,Four-Door Car,Medsize,0,-0.6329971949298031
DM76654,California,46611.87375,No,Extended,College,2/6/2011,Employed,M,22022,Suburban,Single,136,35,1,0,2,Personal Auto,Personal L2,Offer2,Branch,979.2,SUV,Large,1,8.219079739264318
MG77033,California,5522.769961999999,No,Basic,College,2/15/2011,Employed,M,46971,Rural,Married,69,26,21,0,3,Corporate Auto,Corporate L3,Offer1,Agent,120.10906100000001,Four-Door Car,Large,0,-0.05181494091620131
XC67861,Arizona,5011.751577,No,Basic,Bachelor,1/9/2011,Employed,F,28859,Suburban,Divorced,67,24,51,3,4,Corporate Auto,Corporate L2,Offer1,Call Center,321.6,Two-Door Car,Medsize,0,-0.1546786895094549
EP72155,California,2004.350666,Yes,Basic,College,2/22/2011,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small,0,-0.7600434675853477
FG21322,Oregon,7917.119912,No,Basic,Bachelor,1/22/2011,Unemployed,F,0,Suburban,Single,72,0,97,0,2,Personal Auto,Personal L1,Offer2,Web,345.6,Four-Door Car,Medsize,0,0.43014778005531457
RI53167,Arizona,2308.648034,No,Basic,Bachelor,1/20/2011,Medical Leave,M,20811,Suburban,Married,61,33,61,0,1,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Medsize,0,-0.6987909395387477
NX32730,California,3000.437822,No,Basic,High School or Below,2/8/2011,Employed,F,77041,Suburban,Married,74,11,61,0,1,Personal Auto,Personal L3,Offer3,Agent,475.01424000000003,Two-Door Car,Large,0,-0.5595394117640429
SI58884,California,3985.319833,No,Basic,College,1/22/2011,Retired,M,17220,Suburban,Married,105,10,24,0,1,Personal Auto,Personal L3,Offer2,Web,504.0,SUV,Large,0,-0.36129085839052355
NP91656,California,4911.773088,No,Basic,Bachelor,1/9/2011,Unemployed,F,0,Suburban,Single,69,26,33,0,9,Personal Auto,Personal L2,Offer4,Agent,496.8,Four-Door Car,Medsize,0,-0.17480352740003174
NJ29981,California,4553.185557,No,Extended,High School or Below,2/10/2011,Unemployed,M,0,Suburban,Married,124,1,43,0,1,Corporate Auto,Corporate L3,Offer1,Branch,714.494746,SUV,Medsize,0,-0.24698421349699007
IJ71609,Washington,2064.697955,No,Basic,Bachelor,1/30/2011,Unemployed,F,0,Suburban,Single,65,12,57,3,1,Personal Auto,Personal L2,Offer1,Call Center,368.828511,Four-Door Car,Medsize,0,-0.7478960604739961
PR31642,Oregon,4525.276524,No,Basic,Bachelor,1/29/2011,Employed,F,32802,Suburban,Married,114,31,8,0,1,Personal Auto,Personal L1,Offer2,Call Center,547.2,SUV,Medsize,0,-0.2526020696020944
IL43607,California,2742.844251,No,Basic,High School or Below,1/2/2011,Employed,F,64519,Suburban,Married,69,6,29,1,1,Corporate Auto,Corporate L3,Offer3,Branch,331.2,Four-Door Car,Medsize,0,-0.6113908541081035
KI70852,Nevada,3569.864625,No,Basic,Bachelor,2/27/2011,Unemployed,F,0,Suburban,Single,101,12,38,0,1,Personal Auto,Personal L3,Offer1,Call Center,1201.085226,SUV,Small,0,-0.4449185346579242
DP46882,California,2886.451602,Yes,Extended,High School or Below,1/20/2011,Retired,F,10312,Suburban,Married,78,10,63,0,1,Corporate Auto,Corporate L2,Offer2,Agent,486.27855700000003,Four-Door Car,Large,0,-0.5824838893432112
OM73267,California,5229.4457520000005,No,Basic,High School or Below,1/11/2011,Employed,F,69545,Suburban,Married,65,17,97,0,8,Corporate Auto,Corporate L3,Offer1,Call Center,312.0,Four-Door Car,Medsize,0,-0.11085866356769582
SP41790,California,10623.40552,No,Extended,Bachelor,1/23/2011,Unemployed,M,0,Suburban,Married,96,11,16,0,2,Personal Auto,Personal L3,Offer2,Agent,460.8,Four-Door Car,Small,0,0.9749005532903768
UH41125,Arizona,2227.072755,Yes,Basic,High School or Below,1/5/2011,Retired,M,27972,Suburban,Married,61,7,38,0,1,Personal Auto,Personal L3,Offer3,Web,292.8,Four-Door Car,Medsize,0,-0.715211364393874
MF82000,Washington,2365.348601,No,Basic,Bachelor,1/13/2011,Unemployed,F,0,Rural,Married,66,25,51,2,1,Special Auto,Special L2,Offer2,Branch,159.636956,Four-Door Car,Medsize,0,-0.6873775872207426
AP46166,California,4965.491316,No,Basic,High School or Below,1/6/2011,Unemployed,F,0,Suburban,Single,73,4,71,1,8,Personal Auto,Personal L3,Offer3,Call Center,525.6,Two-Door Car,Small,0,-0.16399049510596458
LQ31287,Oregon,6866.093806999999,No,Basic,College,2/19/2011,Unemployed,F,0,Rural,Divorced,64,18,59,0,2,Personal Auto,Personal L3,Offer1,Agent,40.445859999999996,Two-Door Car,Medsize,0,0.21858497096055612
HZ68892,California,4584.137063,No,Basic,College,1/16/2011,Employed,M,85245,Suburban,Married,115,6,96,0,1,Personal Auto,Personal L2,Offer2,Call Center,556.5681030000001,Sports Car,Large,0,-0.24075393289413735
IS50283,California,5697.175238000001,No,Basic,Bachelor,1/17/2011,Employed,F,27048,Suburban,Married,72,5,85,0,4,Corporate Auto,Corporate L3,Offer3,Agent,345.6,Four-Door Car,Medsize,0,-0.016708610125771607
KI91500,California,8641.046574,No,Basic,High School or Below,2/1/2011,Medical Leave,F,22193,Suburban,Married,74,13,74,0,2,Personal Auto,Personal L3,Offer2,Branch,415.535724,Two-Door Car,Small,0,0.5758681931475389
PU92298,Arizona,7956.152761,No,Basic,Bachelor,1/27/2011,Medical Leave,F,22699,Suburban,Married,74,11,76,4,2,Personal Auto,Personal L3,Offer1,Call Center,355.2,Four-Door Car,Medsize,0,0.43800476775726277
KM65135,Oregon,4763.327142,No,Basic,College,2/28/2011,Disabled,M,14957,Suburban,Single,66,24,68,0,8,Corporate Auto,Corporate L3,Offer1,Branch,316.8,Four-Door Car,Small,0,-0.20468446107530783
UU12600,Nevada,8640.753192,No,Basic,Bachelor,1/9/2011,Employed,F,33402,Rural,Married,109,7,66,0,4,Personal Auto,Personal L3,Offer1,Web,71.053011,SUV,Small,0,0.5758091377922413
LL67008,California,22895.34606,No,Extended,Bachelor,1/20/2011,Unemployed,F,0,Suburban,Single,94,14,17,0,2,Corporate Auto,Corporate L2,Offer1,Agent,676.8,Four-Door Car,Medsize,1,3.445140066214982
HB64268,Washington,2813.692575,No,Basic,Bachelor,2/3/2011,Employed,M,43836,Rural,Single,73,12,44,0,1,Personal Auto,Personal L1,Offer1,Agent,138.130879,Four-Door Car,Medsize,0,-0.597129676032897
QM46642,California,2619.172388,No,Basic,Bachelor,1/16/2011,Disabled,M,15587,Rural,Married,71,11,48,0,1,Special Auto,Special L1,Offer2,Agent,136.033828,Two-Door Car,Medsize,0,-0.6362849710266001
ED82243,California,7019.177186,Yes,Basic,College,1/23/2011,Retired,M,26806,Suburban,Married,63,32,19,0,2,Personal Auto,Personal L2,Offer1,Agent,302.4,Four-Door Car,Medsize,0,0.24939938130953376
ER65086,Nevada,6131.663176,No,Extended,Doctor,1/18/2011,Employed,M,90778,Rural,Married,76,31,29,0,7,Personal Auto,Personal L3,Offer3,Branch,62.291008999999995,Four-Door Car,Medsize,0,0.07075019631469165
UV52613,Arizona,2722.986709,No,Basic,College,2/3/2011,Disabled,M,20867,Suburban,Married,71,0,79,0,1,Personal Auto,Personal L3,Offer4,Agent,340.8,Four-Door Car,Medsize,0,-0.6153880120733066
MO68226,California,7462.926262999999,Yes,Extended,College,1/28/2011,Employed,F,70263,Rural,Married,93,30,66,0,5,Personal Auto,Personal L2,Offer2,Call Center,7.3459460000000005,Two-Door Car,Small,0,0.33872237796652555
EV68375,California,4330.38602,Yes,Premium,College,2/16/2011,Employed,M,60475,Suburban,Married,107,9,18,0,1,Personal Auto,Personal L3,Offer2,Branch,513.6,Four-Door Car,Medsize,0,-0.2918319063264003
CS35098,California,10212.01913,No,Extended,College,1/11/2011,Employed,M,93920,Urban,Married,84,20,13,0,2,Corporate Auto,Corporate L3,Offer2,Web,213.027868,Four-Door Car,Medsize,0,0.8920918962287603
QZ70160,Nevada,2396.6723039999997,No,Basic,College,1/18/2011,Medical Leave,F,26222,Suburban,Married,62,23,18,0,1,Personal Auto,Personal L2,Offer1,Branch,297.6,Four-Door Car,Medsize,0,-0.681072386458931
CJ29883,Arizona,5332.462694,Yes,Basic,Doctor,2/22/2011,Employed,F,68931,Urban,Married,66,32,30,0,7,Personal Auto,Personal L1,Offer2,Branch,309.577946,Four-Door Car,Medsize,0,-0.09012221037191945
CI38171,Washington,13798.47871,No,Basic,Bachelor,1/28/2011,Employed,F,42780,Suburban,Single,181,11,43,2,5,Personal Auto,Personal L3,Offer1,Call Center,868.8,Luxury SUV,Medsize,0,1.614016365887491
IN65727,Washington,2693.530229,No,Basic,Master,1/15/2011,Employed,F,63684,Suburban,Single,68,6,87,0,1,Personal Auto,Personal L3,Offer2,Agent,343.889585,Two-Door Car,Medsize,0,-0.6213173563828311
CI68869,Arizona,1898.6836859999999,No,Basic,College,1/8/2011,Unemployed,F,0,Suburban,Single,70,17,20,5,1,Personal Auto,Personal L3,Offer3,Agent,702.020904,Two-Door Car,Small,0,-0.7813133513789189
IN64985,Nevada,6140.242989,No,Extended,College,1/26/2011,Employed,F,34112,Suburban,Married,77,32,68,0,6,Personal Auto,Personal L3,Offer2,Branch,369.6,Four-Door Car,Small,0,0.07247724127689817
FI61059,Oregon,4311.416903,No,Basic,College,2/13/2011,Unemployed,M,0,Suburban,Single,67,0,71,1,3,Personal Auto,Personal L3,Offer3,Call Center,482.4,Four-Door Car,Medsize,0,-0.2956502317319021
XK39439,California,4759.664624,No,Extended,College,1/24/2011,Unemployed,M,0,Suburban,Single,81,10,80,3,3,Personal Auto,Personal L3,Offer1,Agent,388.8,Four-Door Car,Medsize,0,-0.20542169547201214
YN17362,California,2496.766693,No,Basic,College,2/13/2011,Unemployed,M,0,Suburban,Single,73,13,33,0,1,Corporate Auto,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize,0,-0.660924218862786
ED65109,California,5207.985921,No,Basic,College,1/7/2011,Employed,F,81839,Rural,Married,65,23,39,1,4,Personal Auto,Personal L1,Offer1,Agent,74.666163,Four-Door Car,Medsize,0,-0.11517834897556568
CU36986,California,4165.166581,No,Premium,High School or Below,2/2/2011,Employed,F,55897,Suburban,Married,104,33,5,0,1,Personal Auto,Personal L1,Offer1,Branch,499.2,Four-Door Car,Medsize,0,-0.3250892045662951
KJ19260,Arizona,4682.249396,No,Basic,College,2/3/2011,Employed,M,37929,Rural,Divorced,61,21,35,0,5,Corporate Auto,Corporate L2,Offer2,Call Center,120.43658700000002,Four-Door Car,Medsize,0,-0.2210047366776263
TM14491,California,12036.620509999999,Yes,Basic,Bachelor,2/10/2011,Employed,M,44428,Suburban,Single,104,17,61,0,2,Personal Auto,Personal L3,Offer1,Call Center,499.2,SUV,Medsize,0,1.259368971074558
YT37186,California,17526.17908,No,Extended,Bachelor,1/19/2011,Employed,F,52228,Suburban,Married,220,29,72,1,8,Personal Auto,Personal L3,Offer3,Agent,1056.0,Luxury SUV,Medsize,0,2.36437143127454
XS98744,Oregon,5096.673223,Yes,Basic,Master,1/28/2011,Disabled,F,22886,Suburban,Divorced,65,9,81,0,3,Special Auto,Special L1,Offer1,Agent,312.0,Four-Door Car,Small,0,-0.1375846688231556
HN38084,Nevada,11772.79068,No,Basic,High School or Below,1/10/2011,Employed,M,51008,Suburban,Married,74,5,95,0,2,Corporate Auto,Corporate L1,Offer3,Branch,355.2,Two-Door Car,Small,0,1.206262221687213
NM77735,Oregon,8396.605358,No,Basic,Bachelor,2/4/2011,Employed,F,47593,Urban,Single,72,33,52,0,2,Personal Auto,Personal L1,Offer1,Call Center,344.137073,Four-Door Car,Medsize,0,0.5266642104210599
PN21042,Arizona,4538.847818,No,Basic,Bachelor,2/17/2011,Employed,M,82297,Rural,Single,116,5,62,0,1,Personal Auto,Personal L3,Offer1,Call Center,0.38210700000000003,Sports Car,Medsize,0,-0.2498702810499053
TH68362,California,2374.80917,No,Basic,College,1/1/2011,Unemployed,F,0,Suburban,Married,64,2,52,0,1,Corporate Auto,Corporate L3,Offer3,Agent,380.822087,Four-Door Car,Medsize,0,-0.6854732534047193
TM68292,California,4564.512659,No,Basic,Master,1/6/2011,Medical Leave,F,12626,Suburban,Single,69,31,15,4,3,Personal Auto,Personal L2,Offer4,Branch,331.2,Four-Door Car,Small,0,-0.244704162119938
NT21324,Arizona,2791.8802579999997,No,Basic,College,1/27/2011,Employed,M,72389,Urban,Married,70,3,76,0,1,Personal Auto,Personal L1,Offer2,Branch,206.158416,Four-Door Car,Medsize,0,-0.6015203139394459
KX86150,California,7188.292633,No,Extended,High School or Below,1/29/2011,Medical Leave,M,13542,Suburban,Married,94,5,35,0,8,Personal Auto,Personal L3,Offer1,Web,451.2,Four-Door Car,Small,0,0.28344091354020634
BJ13380,Oregon,5335.375586,No,Basic,Bachelor,2/28/2011,Employed,F,91603,Suburban,Single,69,4,92,2,3,Personal Auto,Personal L2,Offer1,Agent,472.67262,Four-Door Car,Small,0,-0.08953586945119636
TM79451,California,5367.089817,No,Basic,College,1/6/2011,Employed,F,97742,Rural,Single,67,33,57,0,5,Personal Auto,Personal L1,Offer1,Agent,67.648392,Four-Door Car,Small,0,-0.08315205865266244
KL39500,Arizona,4983.61893,No,Extended,College,2/8/2011,Unemployed,M,0,Suburban,Single,83,22,0,3,5,Personal Auto,Personal L3,Offer1,Agent,736.00483,Four-Door Car,Small,0,-0.1603415572520133
LG85340,Oregon,8086.0111959999995,No,Basic,Bachelor,2/3/2011,Employed,F,70811,Rural,Married,100,14,8,0,7,Personal Auto,Personal L3,Offer3,Agent,141.654965,Sports Car,Medsize,0,0.46414419013940134
MO41014,Arizona,4984.618654999999,Yes,Basic,Bachelor,1/11/2011,Employed,M,86305,Rural,Married,62,1,99,0,5,Corporate Auto,Corporate L2,Offer2,Call Center,80.73124,Four-Door Car,Medsize,0,-0.16014032092846625
BU17847,Arizona,9075.768214,Yes,Basic,Master,1/26/2011,Employed,M,37722,Rural,Single,116,8,23,0,8,Personal Auto,Personal L2,Offer1,Agent,158.077504,Sports Car,Medsize,0,0.6633740418559115
QJ49871,Oregon,3893.3052810000004,No,Basic,College,1/21/2011,Employed,M,26605,Suburban,Married,100,33,13,0,1,Personal Auto,Personal L1,Offer3,Call Center,933.330936,SUV,Medsize,0,-0.3798126220328411
ZK54897,Arizona,14435.67365,Yes,Premium,Master,1/26/2011,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal Auto,Personal L3,Offer1,Agent,109.906628,Two-Door Car,Medsize,0,1.7422784050566955
No69427,California,2797.674845,No,Basic,High School or Below,2/7/2011,Employed,M,69604,Rural,Married,70,10,50,0,1,Corporate Auto,Corporate L3,Offer4,Agent,112.33660400000001,Four-Door Car,Medsize,0,-0.600353911794502
OJ94107,Arizona,5619.068507999999,No,Premium,Master,2/4/2011,Employed,M,50335,Urban,Married,140,9,54,0,1,Personal Auto,Personal L2,Offer1,Call Center,456.52385,SUV,Medsize,0,-0.03243084492983112
VQ53427,California,5406.694854,No,Basic,College,1/14/2011,Medical Leave,M,21855,Suburban,Married,74,21,49,1,6,Corporate Auto,Corporate L2,Offer1,Web,355.2,Four-Door Car,Medsize,0,-0.07517989426762854
UB18338,Oregon,12168.744920000001,Yes,Basic,Bachelor,2/5/2011,Retired,M,14973,Suburban,Divorced,115,2,75,0,2,Personal Auto,Personal L1,Offer1,Branch,828.0,SUV,Medsize,0,1.2859645153684724
CP74755,Oregon,2846.1718690000002,No,Basic,College,1/22/2011,Employed,F,39192,Suburban,Divorced,71,7,11,0,1,Corporate Auto,Corporate L3,Offer3,Branch,352.79139399999997,Four-Door Car,Medsize,0,-0.5905918644187368
YJ69332,Oregon,6503.397049,Yes,Extended,High School or Below,2/19/2011,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Personal Auto,Personal L1,Offer1,Agent,451.670309,Two-Door Car,Small,0,0.1455771316623671
QN65180,Oregon,21903.91364,No,Extended,Bachelor,2/26/2011,Employed,F,22254,Rural,Married,79,22,75,0,2,Personal Auto,Personal L1,Offer3,Call Center,125.19438899999999,Four-Door Car,Large,1,3.2455729700172955
YP19985,California,5706.955563,No,Basic,Bachelor,1/12/2011,Employed,M,83073,Rural,Married,71,15,46,0,3,Corporate Auto,Corporate L3,Offer3,Call Center,10.42277,Two-Door Car,Medsize,0,-0.014739912087715138
RJ40995,Arizona,2491.317024,Yes,Basic,Doctor,1/29/2011,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Personal Auto,Personal L2,Offer1,Agent,67.530904,Four-Door Car,Large,0,-0.6620211918844757
JG76775,Washington,30061.69259,No,Extended,High School or Below,1/29/2011,Employed,M,48258,Suburban,Married,249,12,86,0,2,Personal Auto,Personal L1,Offer1,Branch,1195.2,Luxury Car,Medsize,1,4.887665989805883
DG68667,Arizona,8123.955566,No,Basic,Doctor,2/1/2011,Medical Leave,M,12617,Suburban,Divorced,108,5,43,0,8,Personal Auto,Personal L3,Offer1,Branch,648.9255969999999,SUV,Medsize,0,0.4717820760761459
MO27230,Oregon,4708.203284,No,Basic,College,1/25/2011,Employed,F,47829,Suburban,Married,117,23,37,1,1,Personal Auto,Personal L3,Offer3,Call Center,561.6,SUV,Medsize,0,-0.21578043499178876
KI56154,Nevada,9048.983447,Yes,Basic,High School or Below,1/24/2011,Unemployed,M,0,Suburban,Married,119,9,8,0,3,Personal Auto,Personal L1,Offer2,Web,571.2,Sports Car,Medsize,0,0.6579824911413188
KQ30179,California,2688.8606870000003,No,Basic,Bachelor,1/10/2011,Employed,M,89771,Rural,Married,67,10,9,2,1,Personal Auto,Personal L2,Offer2,Call Center,104.12317900000001,Two-Door Car,Medsize,0,-0.6222572963310458
MB69465,Arizona,6382.583452000001,No,Extended,High School or Below,1/26/2011,Unemployed,M,0,Suburban,Married,87,14,67,0,3,Personal Auto,Personal L3,Offer2,Web,417.6,Four-Door Car,Medsize,0,0.12125835990534976
BW76745,Oregon,2491.317024,Yes,Basic,Doctor,1/29/2011,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Personal Auto,Personal L2,Offer1,Agent,67.530904,Four-Door Car,Large,0,-0.6620211918844757
EV15646,California,3781.690691,No,Extended,College,2/11/2011,Employed,M,46573,Rural,Married,94,26,62,0,1,Personal Auto,Personal L3,Offer3,Branch,77.778826,Four-Door Car,Medsize,0,-0.4022797102279148
RN48574,California,6273.911874,Yes,Extended,College,2/16/2011,Retired,F,18577,Suburban,Divorced,86,21,76,0,6,Corporate Auto,Corporate L3,Offer1,Branch,412.8,Four-Door Car,Medsize,0,0.0993836755363633
PB41497,Oregon,2866.779811,No,Basic,High School or Below,1/22/2011,Employed,M,81763,Suburban,Married,72,22,12,1,1,Personal Auto,Personal L3,Offer2,Branch,518.4,Two-Door Car,Small,0,-0.5864436571777932
KW81128,Arizona,15228.19865,No,Extended,College,2/11/2011,Employed,F,95140,Rural,Divorced,126,6,52,0,2,Personal Auto,Personal L3,Offer1,Agent,45.049184999999994,Sports Car,Medsize,0,1.9018070927650024
CS70768,California,6763.181497,No,Basic,High School or Below,1/24/2011,Unemployed,F,0,Suburban,Single,64,27,1,0,2,Personal Auto,Personal L3,Offer1,Branch,460.8,Four-Door Car,Medsize,0,0.19786957931571156
SW88021,California,2461.7977379999998,No,Basic,Bachelor,1/21/2011,Medical Leave,F,12222,Suburban,Married,67,8,70,1,1,Corporate Auto,Corporate L3,Offer3,Agent,321.6,Two-Door Car,Medsize,0,-0.6679631785191765
RS57109,Arizona,4100.465956,No,Premium,Bachelor,1/20/2011,Employed,F,51193,Rural,Married,104,31,21,2,1,Personal Auto,Personal L2,Offer1,Agent,97.313649,Two-Door Car,Medsize,0,-0.33811290198928784
BC53546,Oregon,5500.576161,No,Basic,Bachelor,2/19/2011,Employed,M,35396,Suburban,Divorced,70,32,12,0,3,Personal Auto,Personal L3,Offer4,Call Center,336.0,Two-Door Car,Medsize,0,-0.056282368377529625
PX86841,Arizona,6521.368813,Yes,Extended,College,1/9/2011,Employed,F,72608,Suburban,Married,82,26,19,3,8,Special Auto,Special L2,Offer2,Agent,393.6,Four-Door Car,Medsize,0,0.1491946982081838
QN76596,California,13345.13545,No,Basic,Bachelor,1/28/2011,Employed,M,80277,Rural,Married,112,6,40,1,2,Corporate Auto,Corporate L2,Offer1,Agent,36.975673,SUV,Medsize,0,1.5227621400281104
UN69319,Arizona,8837.334639,No,Basic,Master,2/17/2011,Employed,M,62277,Rural,Single,113,9,68,0,8,Corporate Auto,Corporate L3,Offer3,Call Center,249.799752,SUV,Medsize,0,0.6153793472717027
JQ65500,Oregon,8620.997439,No,Premium,Bachelor,2/24/2011,Employed,F,44988,Suburban,Married,108,30,57,0,3,Corporate Auto,Corporate L2,Offer1,Web,518.4,Two-Door Car,Medsize,0,0.5718324691057275
EA25683,Washington,7778.532347,No,Basic,High School or Below,1/7/2011,Employed,M,63786,Urban,Single,196,30,81,0,1,Corporate Auto,Corporate L3,Offer1,Branch,798.0026889999999,Luxury SUV,Medsize,0,0.4022512564413722
